State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Horti Hub Mairang,Mairang,2020-06-05 13:12:10.412997,Agro ,Collection Centre or Pack House,25.57719522,91.62463473
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Mairang Presbyterian Science College,Sangshong,2020-06-04 18:27:20.152999,Education ,Degree College,25.55333806,91.63820447
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Mairang CHC,Mairang,2020-06-05 13:23:40.979996,Medical ,Community Health Centre,25.56342879,91.64109839
Meghalaya,East Garo Hills,Resubelpara,Dekachang,258340.0,State Bank of India Resubelpara Branch,Dekachang Resubelpara,2020-05-03 09:14:01.487002,Transport/Admin,Bank,25.89304222,90.61453204
Meghalaya,Jaintia,Khliehriat,  PamraKmai,1297137.0,Pamrakmai,Pamra Paithlu,2020-06-10 10:52:16.949997,Medical ,Primary Health Centre,25.40914667,92.31454749
Meghalaya,Jaintia,Thadlaskein,Mukhla Mission,1297486.0,PHC Mukhla Mission,Mukhla Mission,2020-06-10 12:25:16.576997,Medical ,Primary Health Centre,25.49530805,92.18262549
Meghalaya,Jaintia,Thadlaskein,Mukhla Mission,1297486.0,Community Hall,Mukhla Mission,2020-06-15 15:51:57.649997,Transport/Admin,Panchayat Headquarter,25.49282116,92.18692098
Meghalaya,Jaintia,Thadlaskein,Mukhla Mission,1297486.0,Mukhla Raij Higher Secondary School,Mukhla Mission,2020-06-10 12:24:10.630002,Education ,Higher Secondary School,25.49575204,92.18086344
Meghalaya,South Garo Hills,Chokpot,Sangkinigre,949398.0,Sangknigre High School,Sangknigre,2020-03-24 13:41:19.966998,Education ,High School - General,25.3902779,90.25792682
Meghalaya,South Garo Hills,Chokpot,Sangkinigre,949398.0,Sangknigre Public Mandi,Sangknigre,2020-03-24 13:36:30.740000,Agro ,Mandi (Notified),25.39155705,90.25633845
